"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ID000096073","SIBOLGA PINANGSORI, ID","1.55","98.883","3.0","2022-03",,,,,"0","4,S","0","4,S","0","3,S","28","3,S","17","3,S","65","4,S,28,","94","3,S,26,",,,,,,,"80.5","6,S","90.6","3,,,S","70.5","4,,,S"
"ID000096073","SIBOLGA PINANGSORI, ID","1.55","98.883","3.0","2022-04",,,"477","1,S","0",",S","0",",S","0","1,S","29","1,S","22","1,S","69",",S,04,","94","1,S,17,",,,"0","1,S",,,"81.4","1,S","91.1","1,,,S","71.8",",,,S"
"ID000096073","SIBOLGA PINANGSORI, ID","1.55","98.883","3.0","2022-05",,,,,,,,,"0","1,S","30","1,S","18","1,S",,,"94","1,S,14,",,,,,,,,,"89.9","1,,,S",,
"ID000096073","SIBOLGA PINANGSORI, ID","1.55","98.883","3.0","2022-06",,,"396","4,S","0","3,S","0","3,S","0","1,S","29","1,S","10","1,S","68","3,S,04,","92","1,S,16,+",,,"0","1,S",,,"80.1","4,S","88.8","1,,,S","71.5","3,,,S"
"ID000096073","SIBOLGA PINANGSORI, ID","1.55","98.883","3.0","2022-07",,,"443","4,S","0","2,S","0","2,S","0","2,S","29","2,S","20","2,S","69","2,S,01,","93","2,S,15,+","0",,"0","2,S",,,"81.1","4,S","89.7","2,,,S","72.4","2,,,S"
"ID000096073","SIBOLGA PINANGSORI, ID","1.55","98.883","3.0","2022-08",,,"424","4,S","0","3,S","0","3,S","0","1,S","30","1,S","20","1,S","68","3,S,04,","92","1,S,18,+","0",,"0","1,S",,,"80.6","4,S","89.8","1,,,S","71.3","3,,,S"
"ID000096073","SIBOLGA PINANGSORI, ID","1.55","98.883","3.0","2022-09",,,,,"0","3,S","0","3,S","0","4,S","26","4,S","13","4,S","68","3,S,22,","92","4,S,14,+",,,,,,,"80.4","7,S","89.3","4,,,S","71.5","3,,,S"
"ID000096073","SIBOLGA PINANGSORI, ID","1.55","98.883","3.0","2022-10",,,,,,,,,"0","2,S","29","2,S","7","2,S",,,"92","2,S,18,",,,,,,,,,"88.0","2,,,S",,
"IDM00096087","BATAM HANG NADIM, ID","1.117","104.117","24.0","2021-01",,,,,,,,,"0",",S","31",",S","0",",S",,,"88",",S,25,",,,,,,,,,"84.3",",,,S",,
"IDM00096087","BATAM HANG NADIM, ID","1.117","104.117","24.0","2021-03",,,,,,,,,"0",",S","31",",S","5",",S",,,"92",",S,30,",,,,,,,,,"88.9",",,,S",,
"IDM00096087","BATAM HANG NADIM, ID","1.117","104.117","24.0","2021-04",,,"447","5,S","0","5,S","0","5,S","0",",S","30",",S","15",",S","72","5,S,18,+","92",",S,26,",,,"0",",S",,,"82.8","5,S","89.7",",,,S","75.8","5,,,S"
"IDM00096087","BATAM HANG NADIM, ID","1.117","104.117","24.0","2021-05",,,,,,,,,"0",",S","31",",S","13",",S",,,"92",",S,26,+",,,,,,,,,"89.0",",,,S",,
"IDM00096087","BATAM HANG NADIM, ID","1.117","104.117","24.0","2021-06",,,"469","4,S","0","4,S","0","4,S","0",",S","30",",S","12",",S","72","4,S,21,","92",",S,06,",,,"0",",S",,,"83.0","4,S","89.2",",,,S","76.9","4,,,S"
"IDM00096087","BATAM HANG NADIM, ID","1.117","104.117","24.0","2021-07",,,"510","3,S","0","3,S","0","3,S","0",",S","31",",S","15",",S","75","3,S,04,","92",",S,29,","0","S","0",",S",,,"83.2","3,S","89.0",",,,S","77.4","3,,,S"
"IDM00096087","BATAM HANG NADIM, ID","1.117","104.117","24.0","2021-08",,,,,,,,,"0",",S","31",",S","11",",S",,,"91",",S,10,",,,,,,,,,"87.8",",,,S",,
"IDM00096087","BATAM HANG NADIM, ID","1.117","104.117","24.0","2021-09",,,"453","4,S","0","4,S","0","4,S","0",",S","30",",S","11",",S","74","4,S,03,","91",",S,28,+",,,"0",",S",,,"82.4","4,S","88.7",",,,S","76.2","4,,,S"
"IDM00096087","BATAM HANG NADIM, ID","1.117","104.117","24.0","2021-10",,,,,,,,,"0","1,S","30","1,S","15","1,S",,,"93","1,S,15,",,,,,,,,,"89.5","1,,,S",,
"IDM00096087","BATAM HANG NADIM, ID","1.117","104.117","24.0","2021-11",,,,,,,,,"0",",S","30",",S","4",",S",,,"92",",S,30,",,,,,,,,,"87.8",",,,S",,
"IDM00096087","BATAM HANG NADIM, ID","1.117","104.117","24.0","2021-12",,,,,,,,,"0","1,S","30","1,S","4","1,S",,,"94","1,S,01,",,,,,,,,,"87.9","1,,,S",,
"IDM00096087","BATAM HANG NADIM, ID","1.117","104.117","24.0","2022-01","484",,"484","3,S","0","3,S","0","3,S","0",",S","31",",S","1",",S","72","3,S,31,","90",",S,06,",,,"0",",S",,,"82.3","3,S","88.0",",,,S","76.6","3,,,S"
"IDM00096087","BATAM HANG NADIM, ID","1.117","104.117","24.0","2022-02","862",,"378","5,S","0","5,S","0","5,S","0",",S","28",",S","0",",S","72","5,S,17,","90",",S,19,",,,"0",",S",,,"81.4","5,S","86.9",",,,S","75.9","5,,,S"
"IDM00096087","BATAM HANG NADIM, ID","1.117","104.117","24.0","2022-03",,,,,,,,,"0",",S","31",",S","13",",S",,,"93",",S,19,",,,,,,,,,"89.3",",,,S",,
"IDM00096087","BATAM HANG NADIM, ID","1.117","104.117","24.0","2022-04",,,"457","4,S","0","3,S","0","3,S","0","1,S","29","1,S","14","1,S","73","3,S,09,","93","1,S,01,",,,"0","1,S",,,"82.7","4,S","89.3","1,,,S","76.1","3,,,S"
"IDM00096087","BATAM HANG NADIM, ID","1.117","104.117","24.0","2022-06",,,,,,,,,"0",",S","30",",S","4",",S",,,"92",",S,08,",,,,,,,,,"87.2",",,,S",,
"IDM00096087","BATAM HANG NADIM, ID","1.117","104.117","24.0","2022-07",,,,,,,,,"0",",S","31",",S","12",",S",,,"91",",S,29,+",,,,,,,,,"89.0",",,,S",,
"IDM00096087","BATAM HANG NADIM, ID","1.117","104.117","24.0","2022-08",,,,,,,,,"0","1,S","30","1,S","7","1,S",,,"92","1,S,12,",,,,,,,,,"88.4","1,,,S",,
"IDM00096087","BATAM HANG NADIM, ID","1.117","104.117","24.0","2022-09",,,,,,,,,"0",",S","30",",S","3",",S",,,"90",",S,12,",,,,,,,,,"87.6",",,,S",,
"IDM00096087","BATAM HANG NADIM, ID","1.117","104.117","24.0","2022-10",,,,,,,,,"0","1,S","30","1,S","5","1,S",,,"91","1,S,28,",,,,,,,,,"87.4","1,,,S",,
"IDM00097570","SERUI YENDOSA, ID","-1.867","136.233","3.0","2021-01",,,,,,,,,"0","5,S","26","5,S","8","5,S",,,"91","5,S,07,",,,,,,,,,"89.0","5,,,S",,
"IDM00097570","SERUI YENDOSA, ID","-1.867","136.233","3.0","2021-07",,,,,"0","5,S","0","5,S",,,,,,,"73","5,S,31,+",,,,,,,,,,,,,"74.2","5,,,S"
"IDM00097570","SERUI YENDOSA, ID","-1.867","136.233","3.0","2021-08",,,,,"0","5,S","0","5,S",,,,,,,"73","5,S,24,+",,,,,,,,,,,,,"74.4","5,,,S"
"IDM00097570","SERUI YENDOSA, ID","-1.867","136.233","3.0","2022-04",,,,,,,,,"0","5,S","25","5,S","15","5,S",,,"93","5,S,07,",,,,,,,,,"89.5","5,,,S",,
"IDM00096529","KALIMARU, ID","2.155","117.432","18.0","2021-01",,,,,,,,,"0","4,S","27","4,S","11","4,S",,,"94","4,S,20,",,,,,,,,,"88.1","4,,,S",,
"IDM00096529","KALIMARU, ID","2.155","117.432","18.0","2021-03",,,,,,,,,"0","3,S","28","3,S","14","3,S",,,"96","3,S,17,",,,,,,,,,"89.6","3,,,S",,
"IDM00096529","KALIMARU, ID","2.155","117.432","18.0","2021-04",,,,,,,,,"0","3,S","27","3,S","24","3,S",,,"97","3,S,22,",,,,,,,,,"92.3","3,,,S",,
"IDM00096529","KALIMARU, ID","2.155","117.432","18.0","2021-05",,,,,,,,,"0","3,S","28","3,S","20","3,S",,,"96","3,S,30,",,,,,,,,,"91.1","3,,,S",,
"IDM00096529","KALIMARU, ID","2.155","117.432","18.0","2021-06",,,,,,,,,"0",",S","30",",S","24",",S",,,"96",",S,03,",,,,,,,,,"91.9",",,,S",,
"IDM00096529","KALIMARU, ID","2.155","117.432","18.0","2021-07",,,,,,,,,"0","5,S","26","5,S","18","5,S",,,"98","5,S,20,",,,,,,,,,"91.9","5,,,S",,
"IDM00096529","KALIMARU, ID","2.155","117.432","18.0","2021-08",,,,,,,,,"0","2,S","29","2,S","19","2,S",,,"96","2,S,02,",,,,,,,,,"90.8","2,,,S",,
"IDM00096529","KALIMARU, ID","2.155","117.432","18.0","2021-09",,,,,,,,,"0","2,S","28","2,S","19","2,S",,,"98","2,S,28,",,,,,,,,,"90.7","2,,,S",,
"IDM00096529","KALIMARU, ID","2.155","117.432","18.0","2021-10",,,,,,,,,"0","2,S","29","2,S","25","2,S",,,"97","2,S,15,+",,,,,,,,,"92.4","2,,,S",,
"IDM00096529","KALIMARU, ID","2.155","117.432","18.0","2021-11",,,,,,,,,"0","3,S","27","3,S","14","3,S",,,"95","3,S,18,",,,,,,,,,"90.5","3,,,S",,
"IDM00096529","KALIMARU, ID","2.155","117.432","18.0","2021-12",,,,,,,,,"0","5,S","26","5,S","17","5,S",,,"98","5,S,10,",,,,,,,,,"90.9","5,,,S",,
"IDM00096529","KALIMARU, ID","2.155","117.432","18.0","2022-01",,,,,,,,,"0",",S","31",",S","13",",S",,,"94",",S,23,",,,,,,,,,"88.3",",,,S",,
"IDM00096529","KALIMARU, ID","2.155","117.432","18.0","2022-02",,,,,,,,,"0","4,S","24","4,S","10","4,S",,,"94","4,S,22,",,,,,,,,,"88.6","4,,,S",,
"IDM00096529","KALIMARU, ID","2.155","117.432","18.0","2022-03",,,,,,,,,"0",",S","31",",S","20",",S",,,"96",",S,15,",,,,,,,,,"91.5",",,,S",,
"IDM00096529","KALIMARU, ID","2.155","117.432","18.0","2022-04",,,,,,,,,"0","1,S","29","1,S","20","1,S",,,"96","1,S,22,",,,,,,,,,"91.6","1,,,S",,
"IDM00096529","KALIMARU, ID","2.155","117.432","18.0","2022-05",,,,,,,,,"0","1,S","30","1,S","26","1,S",,,"97","1,S,03,",,,,,,,,,"92.6","1,,,S",,
"IDM00096529","KALIMARU, ID","2.155","117.432","18.0","2022-06",,,,,,,,,"0",",S","30",",S","28",",S",,,"95",",S,27,",,,,,,,,,"92.4",",,,S",,
"IDM00096529","KALIMARU, ID","2.155","117.432","18.0","2022-07",,,,,,,,,"0","1,S","30","1,S","23","1,S",,,"95","1,S,19,",,,,,,,,,"91.2","1,,,S",,
"IDM00096529","KALIMARU, ID","2.155","117.432","18.0","2022-08",,,,,,,,,"0",",S","31",",S","21",",S",,,"98",",S,11,",,,,,,,,,"90.9",",,,S",,
"IDM00096529","KALIMARU, ID","2.155","117.432","18.0","2022-09",,,,,,,,,"0","2,S","28","2,S","22","2,S",,,"96","2,S,23,+",,,,,,,,,"91.4","2,,,S",,
"IDM00096529","KALIMARU, ID","2.155","117.432","18.0","2022-10",,,,,,,,,"0","2,S","29","2,S","21","2,S",,,"96","2,S,08,",,,,,,,,,"91.1","2,,,S",,
"ID000097724","AMBON PATTIMURA, ID","-3.7","128.083","12.0","2022-01",,,,,,,,,"0","5,S","26","5,S","17","5,S",,,"94","5,S,28,",,,,,,,,,"90.5","5,,,S",,
"IDM00096009","MALIKUS SALEH, ID","5.227","96.95","27.4","2021-01",,,,,,,,,"0","4,S","27","4,S","0","4,S",,,"90","4,S,24,",,,,,,,,,"85.8","4,,,S",,
"IDM00096009","MALIKUS SALEH, ID","5.227","96.95","27.4","2021-03",,,"440","3,S","0","2,S","0","2,S","0","1,S","30","1,S","3","1,S","69","2,S,12,","91","1,S,04,",,,"0","1,S",,,"80.7","3,S","88.5","1,,,S","73.0","2,,,S"
"IDM00096009","MALIKUS SALEH, ID","5.227","96.95","27.4","2021-04",,,,,,,,,"0","2,S","28","2,S","2","2,S",,,"92","2,S,01,",,,,,,,,,"88.5","2,,,S",,
"IDM00096009","MALIKUS SALEH, ID","5.227","96.95","27.4","2021-05",,,,,"0","5,S","0","5,S","0","4,S","27","4,S","18","4,S","70","5,S,14,","95","4,S,03,",,,,,,,"82.7","7,S","90.4","4,,,S","75.0","5,,,S"
"IDM00096009","MALIKUS SALEH, ID","5.227","96.95","27.4","2021-06",,,,,,,,,"0","3,S","27","3,S","13","3,S",,,"91","3,S,13,+",,,,,,,,,"88.9","3,,,S",,
"IDM00096009","MALIKUS SALEH, ID","5.227","96.95","27.4","2021-07",,,,,,,,,"0","3,S","28","3,S","9","3,S",,,"92","3,S,29,",,,,,,,,,"89.2","3,,,S",,
"IDM00096009","MALIKUS SALEH, ID","5.227","96.95","27.4","2021-08",,,,,"0","5,S","0","5,S","0","3,S","28","3,S","7","3,S","72","5,S,20,","92","3,S,05,",,,,,,,"81.1","8,S","88.0","3,,,S","74.2","5,,,S"
"IDM00096009","MALIKUS SALEH, ID","5.227","96.95","27.4","2021-09",,,,,,,,,"0","2,S","28","2,S","3","2,S",,,"90","2,S,15,",,,,,,,,,"88.2","2,,,S",,
"IDM00096009","MALIKUS SALEH, ID","5.227","96.95","27.4","2021-10",,,,,"0","5,S","0","5,S","0","2,S","29","2,S","7","2,S","72","5,S,24,","93","2,S,16,",,,,,,,"81.0","6,S","87.8","2,,,S","74.2","5,,,S"
"IDM00096009","MALIKUS SALEH, ID","5.227","96.95","27.4","2021-11",,,,,"0","5,S","0","5,S","0","1,S","29","1,S","0","1,S","72","5,S,12,","89","1,S,15,",,,,,,,"80.0","6,S","86.0","1,,,S","73.9","5,,,S"
"IDM00096009","MALIKUS SALEH, ID","5.227","96.95","27.4","2021-12",,,,,,,,,"0","4,S","27","4,S","1","4,S",,,"91","4,S,29,",,,,,,,,,"86.4","4,,,S",,
"IDM00096009","MALIKUS SALEH, ID","5.227","96.95","27.4","2022-01",,,,,,,,,"0","2,S","29","2,S","1","2,S",,,"94","2,S,12,",,,,,,,,,"87.3","2,,,S",,
"IDM00096009","MALIKUS SALEH, ID","5.227","96.95","27.4","2022-02",,,,,"0","3,S","0","3,S","0","3,S","25","3,S","0","3,S","70","3,S,13,","90","3,S,21,+",,,,,,,"80.0","6,S","87.0","3,,,S","72.9","3,,,S"
"IDM00096009","MALIKUS SALEH, ID","5.227","96.95","27.4","2022-03",,,,,"0","5,S","0","5,S","0","3,S","28","3,S","4","3,S","72","5,S,20,+","91","3,S,22,",,,,,,,"80.5","8,S","87.6","3,,,S","73.4","5,,,S"
"IDM00096009","MALIKUS SALEH, ID","5.227","96.95","27.4","2022-04",,,,,"0","5,S","0","5,S","0","3,S","27","3,S","4","3,S","72","5,S,10,","90","3,S,30,+",,,,,,,"81.1","7,S","88.4","3,,,S","73.8","5,,,S"
"IDM00096009","MALIKUS SALEH, ID","5.227","96.95","27.4","2022-05",,,,,,,,,"0","1,S","30","1,S","17","1,S",,,"93","1,S,23,",,,,,,,,,"89.9","1,,,S",,
"IDM00096009","MALIKUS SALEH, ID","5.227","96.95","27.4","2022-06",,,,,,,,,"0",",S","30",",S","5",",S",,,"92",",S,01,",,,,,,,,,"88.5",",,,S",,
"IDM00096009","MALIKUS SALEH, ID","5.227","96.95","27.4","2022-07",,,,,,,,,"0",",S","31",",S","16",",S",,,"92",",S,16,",,,,,,,,,"89.6",",,,S",,
"IDM00096009","MALIKUS SALEH, ID","5.227","96.95","27.4","2022-08",,,"427","5,S","0","5,S","0","5,S","0",",S","31",",S","12",",S","70","5,S,07,","93",",S,08,+",,,"0",",S",,,"81.5","5,S","89.3",",,,S","73.6","5,,,S"
"IDM00096009","MALIKUS SALEH, ID","5.227","96.95","27.4","2022-09",,,"415","4,S","0","2,S","0","2,S","0","2,S","28","2,S","4","2,S","70","2,S,27,","91","2,S,26,",,,"0","2,S",,,"80.9","4,S","88.4","2,,,S","73.5","2,,,S"
"IDM00096009","MALIKUS SALEH, ID","5.227","96.95","27.4","2022-10",,,,,,,,,"0","1,S","30","1,S","1","1,S",,,"90","1,S,23,",,,,,,,,,"86.7","1,,,S",,
"IDM00096207","KERINCI DEPATI PARB, ID","-2.767","101.367","782.0","2021-01",,,,,,,,,"0","5,S","26","5,S","0","5,S",,,"86","5,S,05,",,,,,,,,,"82.4","5,,,S",,
"IDM00096207","KERINCI DEPATI PARB, ID","-2.767","101.367","782.0","2021-04",,,,,"0","5,S","0","5,S","0","4,S","26","4,S","0","4,S","65","5,S,24,+","87","4,S,08,",,,,,,,"75.4","8,S","84.5","4,,,S","66.3","5,,,S"
"IDM00096207","KERINCI DEPATI PARB, ID","-2.767","101.367","782.0","2021-05",,,,,"0","5,S","0","5,S","0","5,S","26","5,S","0","5,S","63","5,S,20,+","87","5,S,30,",,,,,,,"76.0","8,S","84.8","5,,,S","67.2","5,,,S"
"IDM00096207","KERINCI DEPATI PARB, ID","-2.767","101.367","782.0","2021-06",,,,,,,,,"0","4,S","26","4,S","0","4,S",,,"87","4,S,02,",,,,,,,,,"84.6","4,,,S",,
"IDM00096207","KERINCI DEPATI PARB, ID","-2.767","101.367","782.0","2021-07",,,,,,,,,"0","2,S","29","2,S","0","2,S",,,"87","2,S,25,",,,,,,,,,"84.0","2,,,S",,
"IDM00096207","KERINCI DEPATI PARB, ID","-2.767","101.367","782.0","2021-08",,,,,"0","4,S","0","4,S","0","4,S","27","4,S","0","4,S","63","4,S,13,+","88","4,S,06,",,,,,,,"74.3","8,S","83.0","4,,,S","65.6","4,,,S"
"IDM00096207","KERINCI DEPATI PARB, ID","-2.767","101.367","782.0","2021-09",,,,,,,,,"0","5,S","25","5,S","0","5,S",,,"86","5,S,16,",,,,,,,,,"83.1","5,,,S",,
"IDM00096207","KERINCI DEPATI PARB, ID","-2.767","101.367","782.0","2021-10",,,,,"0","3,S","0","3,S","0","4,S","27","4,S","0","4,S","62","3,S,17,+","87","4,S,08,",,,,,,,"74.6","7,S","84.5","4,,,S","64.7","3,,,S"
"IDM00096207","KERINCI DEPATI PARB, ID","-2.767","101.367","782.0","2021-11",,,"250","5,S","0","5,S","0","5,S","0",",S","30",",S","0",",S","62","5,S,19,+","88",",S,26,",,,"0",",S",,,"74.9","5,S","84.4",",,,S","65.5","5,,,S"
"IDM00096207","KERINCI DEPATI PARB, ID","-2.767","101.367","782.0","2021-12",,,,,"0","5,S","0","5,S","0","1,S","30","1,S","0","1,S","63","5,S,03,","88","1,S,03,",,,,,,,"75.1","6,S","83.8","1,,,S","66.4","5,,,S"
"IDM00096207","KERINCI DEPATI PARB, ID","-2.767","101.367","782.0","2022-01",,,,,,,,,"0","1,S","30","1,S","0","1,S",,,"88","1,S,28,",,,,,,,,,"83.9","1,,,S",,
"IDM00096207","KERINCI DEPATI PARB, ID","-2.767","101.367","782.0","2022-02",,,,,,,,,"0","3,S","25","3,S","0","3,S",,,"89","3,S,27,",,,,,,,,,"84.8","3,,,S",,
"IDM00096207","KERINCI DEPATI PARB, ID","-2.767","101.367","782.0","2022-03",,,,,"0","5,S","0","5,S","0","5,S","26","5,S","0","5,S","56","5,S,29,+","89","5,S,29,",,,,,,,"74.8","9,S","85.4","5,,,S","64.2","5,,,S"
"IDM00096207","KERINCI DEPATI PARB, ID","-2.767","101.367","782.0","2022-04",,,"275","3,S","0","1,S","0","1,S","0","2,S","28","2,S","0","2,S","58","1,S,03,+","89","2,S,01,",,,"0","2,S",,,"74.9","3,S","85.5","2,,,S","64.4","1,,,S"
"IDM00096207","KERINCI DEPATI PARB, ID","-2.767","101.367","782.0","2022-05",,,,,,,,,"0","1,S","30","1,S","1","1,S",,,"94","1,S,24,",,,,,,,,,"86.0","1,,,S",,
"IDM00096207","KERINCI DEPATI PARB, ID","-2.767","101.367","782.0","2022-06",,,"242","5,S","0","5,S","0","5,S","0",",S","30",",S","0",",S","63","5,S,02,","87",",S,27,",,,"0",",S",,,"74.5","5,S","83.8",",,,S","65.2","5,,,S"
"IDM00096207","KERINCI DEPATI PARB, ID","-2.767","101.367","782.0","2022-07",,,,,,,,,"0",",S","31",",S","0",",S",,,"88",",S,17,",,,,,,,,,"83.7",",,,S",,
"IDM00096207","KERINCI DEPATI PARB, ID","-2.767","101.367","782.0","2022-08",,,"266","4,S","0","4,S","0","4,S","0","1,S","30","1,S","0","1,S","63","4,S,09,+","87","1,S,13,",,,"0","1,S",,,"74.8","4,S","83.5","1,,,S","66.2","4,,,S"
"IDM00096207","KERINCI DEPATI PARB, ID","-2.767","101.367","782.0","2022-09",,,"238","4,S","0","4,S","0","4,S","0",",S","30",",S","0",",S","63","4,S,04,","87",",S,27,",,,"0",",S",,,"74.0","4,S","83.0",",,,S","65.0","4,,,S"
"IDM00096207","KERINCI DEPATI PARB, ID","-2.767","101.367","782.0","2022-10",,,,,,,,,"0","1,S","30","1,S","0","1,S",,,"86","1,S,03,",,,,,,,,,"82.5","1,,,S",,
"IDM00096525","TANJUNG SELOR, ID","2.85","117.333","50.0","2021-01",,,,,,,,,"0","1,S","30","1,S","11","1,S",,,"94","1,S,20,",,,,,,,,,"88.2","1,,,S",,
"IDM00096525","TANJUNG SELOR, ID","2.85","117.333","50.0","2021-03",,,,,,,,,"0","1,S","30","1,S","20","1,S",,,"95","1,S,12,",,,,,,,,,"90.4","1,,,S",,
"IDM00096525","TANJUNG SELOR, ID","2.85","117.333","50.0","2021-04",,,,,,,,,"0","2,S","28","2,S","21","2,S",,,"95","2,S,22,",,,,,,,,,"91.7","2,,,S",,
"IDM00096525","TANJUNG SELOR, ID","2.85","117.333","50.0","2021-05",,,,,,,,,"0","3,S","28","3,S","19","3,S",,,"94","3,S,29,",,,,,,,,,"89.8","3,,,S",,
"IDM00096525","TANJUNG SELOR, ID","2.85","117.333","50.0","2021-06",,,,,,,,,"0","3,S","27","3,S","21","3,S",,,"96","3,S,03,",,,,,,,,,"91.1","3,,,S",,
"IDM00096525","TANJUNG SELOR, ID","2.85","117.333","50.0","2021-07",,,,,,,,,"0","1,S","30","1,S","20","1,S",,,"97","1,S,23,",,,,,,,,,"91.5","1,,,S",,
"IDM00096525","TANJUNG SELOR, ID","2.85","117.333","50.0","2021-08",,,,,,,,,"0","4,S","27","4,S","17","4,S",,,"97","4,S,02,",,,,,,,,,"90.9","4,,,S",,
"IDM00096525","TANJUNG SELOR, ID","2.85","117.333","50.0","2021-09",,,,,,,,,"0","2,S","28","2,S","16","2,S",,,"94","2,S,30,",,,,,,,,,"90.1","2,,,S",,
"IDM00096525","TANJUNG SELOR, ID","2.85","117.333","50.0","2021-10",,,,,,,,,"0","3,S","28","3,S","25","3,S",,,"95","3,S,11,",,,,,,,,,"92.1","3,,,S",,
"IDM00096525","TANJUNG SELOR, ID","2.85","117.333","50.0","2021-11",,,,,,,,,"0","2,S","28","2,S","16","2,S",,,"94","2,S,20,+",,,,,,,,,"89.4","2,,,S",,
"IDM00096525","TANJUNG SELOR, ID","2.85","117.333","50.0","2021-12",,,,,,,,,"0","2,S","29","2,S","14","2,S",,,"98","2,S,18,",,,,,,,,,"89.5","2,,,S",,
"IDM00096525","TANJUNG SELOR, ID","2.85","117.333","50.0","2022-01",,,,,,,,,"0","2,S","29","2,S","8","2,S",,,"93","2,S,31,",,,,,,,,,"88.4","2,,,S",,
"IDM00096525","TANJUNG SELOR, ID","2.85","117.333","50.0","2022-02",,,,,,,,,"0","1,S","27","1,S","15","1,S",,,"93","1,S,25,+",,,,,,,,,"88.9","1,,,S",,
"IDM00096525","TANJUNG SELOR, ID","2.85","117.333","50.0","2022-03",,,,,,,,,"0","1,S","30","1,S","20","1,S",,,"95","1,S,31,",,,,,,,,,"90.9","1,,,S",,
"IDM00096525","TANJUNG SELOR, ID","2.85","117.333","50.0","2022-04",,,,,,,,,"0","1,S","29","1,S","20","1,S",,,"94","1,S,08,",,,,,,,,,"90.7","1,,,S",,
"IDM00096525","TANJUNG SELOR, ID","2.85","117.333","50.0","2022-05",,,,,,,,,"0","2,S","29","2,S","21","2,S",,,"94","2,S,03,",,,,,,,,,"90.3","2,,,S",,
"IDM00096525","TANJUNG SELOR, ID","2.85","117.333","50.0","2022-06",,,,,,,,,"0",",S","30",",S","25",",S",,,"95",",S,02,",,,,,,,,,"91.5",",,,S",,
"IDM00096525","TANJUNG SELOR, ID","2.85","117.333","50.0","2022-07",,,,,,,,,"0",",S","31",",S","21",",S",,,"95",",S,06,",,,,,,,,,"90.0",",,,S",,
"IDM00096525","TANJUNG SELOR, ID","2.85","117.333","50.0","2022-08",,,,,,,,,"0",",S","31",",S","23",",S",,,"95",",S,11,",,,,,,,,,"90.6",",,,S",,
"IDM00096525","TANJUNG SELOR, ID","2.85","117.333","50.0","2022-09",,,,,,,,,"0",",S","30",",S","21",",S",,,"95",",S,18,",,,,,,,,,"90.9",",,,S",,
"IDM00096525","TANJUNG SELOR, ID","2.85","117.333","50.0","2022-10",,,,,,,,,"0","3,S","28","3,S","20","3,S",,,"96","3,S,30,",,,,,,,,,"90.8","3,,,S",,
"IDM00096249","H AS HANANDJOEDDIN, ID","-2.746","107.755","51.0","2021-01",,,,,,,,,"0",",S","31",",S","1",",S",,,"90",",S,03,",,,,,,,,,"85.2",",,,S",,
"IDM00096249","H AS HANANDJOEDDIN, ID","-2.746","107.755","51.0","2021-03",,,,,,,,,"0",",S","31",",S","3",",S",,,"90",",S,02,",,,,,,,,,"88.1",",,,S",,
"IDM00096249","H AS HANANDJOEDDIN, ID","-2.746","107.755","51.0","2021-04",,,,,,,,,"0","1,S","29","1,S","13","1,S",,,"92","1,S,27,",,,,,,,,,"89.2","1,,,S",,
"IDM00096249","H AS HANANDJOEDDIN, ID","-2.746","107.755","51.0","2021-05",,,,,,,,,"0","1,S","30","1,S","16","1,S",,,"92","1,S,26,+",,,,,,,,,"89.7","1,,,S",,
"IDM00096249","H AS HANANDJOEDDIN, ID","-2.746","107.755","51.0","2021-06",,,,,,,,,"0","1,S","29","1,S","10","1,S",,,"92","1,S,04,+",,,,,,,,,"88.9","1,,,S",,
"IDM00096249","H AS HANANDJOEDDIN, ID","-2.746","107.755","51.0","2021-07",,,,,"0","5,S","0","5,S","0","2,S","29","2,S","14","2,S","72","5,S,15,","92","2,S,31,",,,,,,,"81.3","7,S","88.7","2,,,S","73.9","5,,,S"
"IDM00096249","H AS HANANDJOEDDIN, ID","-2.746","107.755","51.0","2021-08",,,,,,,,,"0",",S","31",",S","13",",S",,,"92",",S,08,+",,,,,,,,,"87.6",",,,S",,
"IDM00096249","H AS HANANDJOEDDIN, ID","-2.746","107.755","51.0","2021-09",,,,,,,,,"0","1,S","29","1,S","10","1,S",,,"94","1,S,29,",,,,,,,,,"89.0","1,,,S",,
"IDM00096249","H AS HANANDJOEDDIN, ID","-2.746","107.755","51.0","2021-10",,,,,,,,,"0","1,S","30","1,S","15","1,S",,,"92","1,S,13,",,,,,,,,,"89.1","1,,,S",,
"IDM00096249","H AS HANANDJOEDDIN, ID","-2.746","107.755","51.0","2021-11",,,,,,,,,"0","4,S","26","4,S","3","4,S",,,"91","4,S,17,",,,,,,,,,"86.7","4,,,S",,
